Code Domaine,Domaine,Code zone,Zone,Code année,Année,Code Produit,Produit,Code Mois,Mois,Unité,Valeur,Symbole,Description du Symbole,Note
"CP","Indices de Prix à la Consommation","184","Rwanda","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","118.188189","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","184","Rwanda","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","120.522079","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","184","Rwanda","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","121.548991","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","184","Rwanda","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","123.602814","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","184","Rwanda","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","120.055301","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","184","Rwanda","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","117.441344","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","184","Rwanda","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","118.3749","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","184","Rwanda","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","117.814767","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","184","Rwanda","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","114.267254","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","184","Rwanda","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","112.680209","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","184","Rwanda","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","109.972897","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","184","Rwanda","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7001","Janvier","","113.559819","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","184","Rwanda","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7002","Février","","114.134805","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","184","Rwanda","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7003","Mars","","115.284778","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","184","Rwanda","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7004","Avril","","117.488893","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","184","Rwanda","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7005","Mai","","118.543035","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","184","Rwanda","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7006","Juin","","116.913906","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","184","Rwanda","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7007","Juillet","","116.051427","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","184","Rwanda","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7008","Août","","116.626413","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","184","Rwanda","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7009","Septembre","","116.530582","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","184","Rwanda","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7010","Octobre","","115.284778","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","184","Rwanda","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7011","Novembre","","114.709792","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","184","Rwanda","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7012","Décembre","","113.751481","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","189","Sainte-Lucie","2018","2018","23014","Food price inflation","7001","Janvier","%","1.609613","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","189","Sainte-Lucie","2018","2018","23014","Food price inflation","7002","Février","%","4.306287","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","189","Sainte-Lucie","2018","2018","23014","Food price inflation","7003","Mars","%","4.171775","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","189","Sainte-Lucie","2018","2018","23014","Food price inflation","7004","Avril","%","4.084438","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","189","Sainte-Lucie","2018","2018","23014","Food price inflation","7005","Mai","%","4.191214","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","189","Sainte-Lucie","2018","2018","23014","Food price inflation","7006","Juin","%","4.811261","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","189","Sainte-Lucie","2018","2018","23014","Food price inflation","7007","Juillet","%","4.332683","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","189","Sainte-Lucie","2018","2018","23014","Food price inflation","7008","Août","%","3.072628","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","189","Sainte-Lucie","2018","2018","23014","Food price inflation","7009","Septembre","%","3.003763","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","189","Sainte-Lucie","2018","2018","23014","Food price inflation","7010","Octobre","%","3.190398","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","189","Sainte-Lucie","2018","2018","23014","Food price inflation","7011","Novembre","%","3.398549","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","189","Sainte-Lucie","2018","2018","23014","Food price inflation","7012","Décembre","%","3.745583","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","189","Sainte-Lucie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","97.704626","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","189","Sainte-Lucie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","98.544886","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","189","Sainte-Lucie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","98.242001","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","189","Sainte-Lucie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","98.193149","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","189","Sainte-Lucie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","98.242001","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","189","Sainte-Lucie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","99.727112","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","189","Sainte-Lucie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","99.697014","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","189","Sainte-Lucie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","99.117345","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","189","Sainte-Lucie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","98.68296","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","189","Sainte-Lucie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","99.551243","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","189","Sainte-Lucie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","98.857541","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","189","Sainte-Lucie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","100.000685","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","189","Sainte-Lucie","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7001","Janvier","","97.723125","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","189","Sainte-Lucie","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7002","Février","","98.456049","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","189","Sainte-Lucie","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7003","Mars","","98.329009","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","189","Sainte-Lucie","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7004","Avril","","98.182424","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","189","Sainte-Lucie","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7005","Mai","","98.79808","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","189","Sainte-Lucie","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7006","Juin","","99.140111","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","189","Sainte-Lucie","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7007","Juillet","","99.249439","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","189","Sainte-Lucie","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7008","Août","","99.267","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","189","Sainte-Lucie","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7009","Septembre","","99.100922","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","189","Sainte-Lucie","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7010","Octobre","","99.511459","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","189","Sainte-Lucie","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7011","Novembre","","99.550548","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","189","Sainte-Lucie","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7012","Décembre","","99.579865","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","188","Saint-Kitts-et-Nevis","2018","2018","23014","Food price inflation","7001","Janvier","%","3.651452","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","188","Saint-Kitts-et-Nevis","2018","2018","23014","Food price inflation","7002","Février","%","3.28392","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","188","Saint-Kitts-et-Nevis","2018","2018","23014","Food price inflation","7003","Mars","%","3.790148","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","188","Saint-Kitts-et-Nevis","2018","2018","23014","Food price inflation","7004","Avril","%","2.910325","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","188","Saint-Kitts-et-Nevis","2018","2018","23014","Food price inflation","7005","Mai","%","2.276904","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","188","Saint-Kitts-et-Nevis","2018","2018","23014","Food price inflation","7006","Juin","%","1.892552","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","188","Saint-Kitts-et-Nevis","2018","2018","23014","Food price inflation","7007","Juillet","%","2.243524","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","188","Saint-Kitts-et-Nevis","2018","2018","23014","Food price inflation","7008","Août","%","1.390708","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","188","Saint-Kitts-et-Nevis","2018","2018","23014","Food price inflation","7009","Septembre","%","2.107183","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","188","Saint-Kitts-et-Nevis","2018","2018","23014","Food price inflation","7010","Octobre","%","1.81873","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","188","Saint-Kitts-et-Nevis","2018","2018","23014","Food price inflation","7011","Novembre","%","1.82001","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","188","Saint-Kitts-et-Nevis","2018","2018","23014","Food price inflation","7012","Décembre","%","1.798381","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","188","Saint-Kitts-et-Nevis","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","95.343828","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","188","Saint-Kitts-et-Nevis","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","95.73505","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","188","Saint-Kitts-et-Nevis","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","95.897265","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","188","Saint-Kitts-et-Nevis","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","95.486958","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","188","Saint-Kitts-et-Nevis","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","95.582378","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","188","Saint-Kitts-et-Nevis","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","95.553752","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","188","Saint-Kitts-et-Nevis","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","95.668256","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","188","Saint-Kitts-et-Nevis","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","96.002227","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","188","Saint-Kitts-et-Nevis","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","96.173983","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","188","Saint-Kitts-et-Nevis","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","96.689252","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","188","Saint-Kitts-et-Nevis","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","96.622458","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","188","Saint-Kitts-et-Nevis","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","97.223605","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","188","Saint-Kitts-et-Nevis","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7001","Janvier","","98.83364","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","188","Saint-Kitts-et-Nevis","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7002","Février","","98.908168","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","188","Saint-Kitts-et-Nevis","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7003","Mars","","99.364653","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","188","Saint-Kitts-et-Nevis","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7004","Avril","","98.740479","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","188","Saint-Kitts-et-Nevis","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7005","Mai","","98.945432","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","188","Saint-Kitts-et-Nevis","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7006","Juin","","98.936116","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","188","Saint-Kitts-et-Nevis","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7007","Juillet","","99.010644","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","188","Saint-Kitts-et-Nevis","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7008","Août","","99.038592","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","188","Saint-Kitts-et-Nevis","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7009","Septembre","","98.526211","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","188","Saint-Kitts-et-Nevis","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7010","Octobre","","98.516895","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","188","Saint-Kitts-et-Nevis","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7011","Novembre","","99.364653","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","188","Saint-Kitts-et-Nevis","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7012","Décembre","","99.439181","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","192","Saint-Marin","2018","2018","23014","Food price inflation","7001","Janvier","%","1.635496","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","192","Saint-Marin","2018","2018","23014","Food price inflation","7002","Février","%","1.991499","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","192","Saint-Marin","2018","2018","23014","Food price inflation","7003","Mars","%","3.18024","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","192","Saint-Marin","2018","2018","23014","Food price inflation","7004","Avril","%","3.749901","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","192","Saint-Marin","2018","2018","23014","Food price inflation","7005","Mai","%","5.149396","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","192","Saint-Marin","2018","2018","23014","Food price inflation","7006","Juin","%","5.831671","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","192","Saint-Marin","2018","2018","23014","Food price inflation","7007","Juillet","%","7.612623","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","192","Saint-Marin","2018","2018","23014","Food price inflation","7008","Août","%","6.346307","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","192","Saint-Marin","2018","2018","23014","Food price inflation","7009","Septembre","%","6.734565","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","192","Saint-Marin","2018","2018","23014","Food price inflation","7010","Octobre","%","7.309364","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","192","Saint-Marin","2018","2018","23014","Food price inflation","7011","Novembre","%","5.804441","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","192","Saint-Marin","2018","2018","23014","Food price inflation","7012","Décembre","%","6.009245","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","192","Saint-Marin","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","107.07731","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","192","Saint-Marin","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","106.821736","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","192","Saint-Marin","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","107.794566","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","192","Saint-Marin","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","108.346936","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","192","Saint-Marin","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","109.088925","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","192","Saint-Marin","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","109.369232","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","192","Saint-Marin","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","110.482217","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","192","Saint-Marin","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","110.383285","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","192","Saint-Marin","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","111.455047","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","192","Saint-Marin","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","111.957951","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","192","Saint-Marin","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","111.957951","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","192","Saint-Marin","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","113.44193","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","192","Saint-Marin","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7001","Janvier","","102.653257","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","192","Saint-Marin","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7002","Février","","102.560442","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","192","Saint-Marin","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7003","Mars","","102.838887","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","192","Saint-Marin","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7004","Avril","","103.117331","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","192","Saint-Marin","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7005","Mai","","103.302961","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","192","Saint-Marin","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7006","Juin","","103.395776","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","192","Saint-Marin","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7007","Juillet","","103.581406","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","192","Saint-Marin","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7008","Août","","104.04548","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","192","Saint-Marin","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7009","Septembre","","103.85985","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","192","Saint-Marin","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7010","Octobre","","103.85985","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","192","Saint-Marin","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7011","Novembre","","103.767035","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","192","Saint-Marin","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7012","Décembre","","103.952665","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","191","Saint-Vincent-et-les Grenadines","2018","2018","23014","Food price inflation","7001","Janvier","%","3.479037","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","191","Saint-Vincent-et-les Grenadines","2018","2018","23014","Food price inflation","7002","Février","%","4.304933","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","191","Saint-Vincent-et-les Grenadines","2018","2018","23014","Food price inflation","7003","Mars","%","4.774775","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","191","Saint-Vincent-et-les Grenadines","2018","2018","23014","Food price inflation","7004","Avril","%","4.932735","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","191","Saint-Vincent-et-les Grenadines","2018","2018","23014","Food price inflation","7005","Mai","%","3.641208","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","191","Saint-Vincent-et-les Grenadines","2018","2018","23014","Food price inflation","7006","Juin","%","3.006189","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","191","Saint-Vincent-et-les Grenadines","2018","2018","23014","Food price inflation","7007","Juillet","%","1.401051","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","191","Saint-Vincent-et-les Grenadines","2018","2018","23014","Food price inflation","7008","Août","%","1.487314","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","191","Saint-Vincent-et-les Grenadines","2018","2018","23014","Food price inflation","7009","Septembre","%","0.695048","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","191","Saint-Vincent-et-les Grenadines","2018","2018","23014","Food price inflation","7010","Octobre","%","0.607639","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","191","Saint-Vincent-et-les Grenadines","2018","2018","23014","Food price inflation","7011","Novembre","%","0.086505","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","191","Saint-Vincent-et-les Grenadines","2018","2018","23014","Food price inflation","7012","Décembre","%","-0.257511","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","191","Saint-Vincent-et-les Grenadines","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","104.072937","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","191","Saint-Vincent-et-les Grenadines","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","104.342092","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","191","Saint-Vincent-et-les Grenadines","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","104.342092","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","191","Saint-Vincent-et-les Grenadines","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","104.970118","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","191","Saint-Vincent-et-les Grenadines","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","104.700964","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","191","Saint-Vincent-et-les Grenadines","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","104.521528","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","191","Saint-Vincent-et-les Grenadines","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","103.893501","X","Sources internationales sûres","base year is 2015"
